names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity	description	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20	CCA1_ZT02	CCA1_ZT14	LHY_ZT02	TOC1_ZT15	PRR5_ZT10	PRR7_ZT12	PRR9_ZT??	PHYA_ZT00	PHYB_ZT00	CRY2_ZT08	FHY1_ZT04	LUX_ZT10	LUX_ZT12	PIF3_ZT08	PIF4_ZT04	PIF5_ZT04	ELF4_ZT10	ELF3_ZT00	ELF3_ZT04
AT1G51270	-3599.56518554688	1632.80199473619	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	structural molecules;transmembrane receptors;structural molecules	6.77161310900205	6.30065175033486	6.16477187021113	6.23181791914497	6.81489011942629	6.88704239660155	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G62560	-3041.76708984375	3992.51793711901	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	flavin-monooxygenase glucosinolate S-oxygenase 3	8.65766333786	10.1574754321974	10.0871257706883	10.0319550901662	8.59435638946222	8.83182867284291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G62500	-3559.65502929688	1664.62560313463	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	9.43641239010502	8.68783050197903	8.53073323804178	8.69876897185946	9.25584985489181	9.23558106517937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G62480	-2992.57250976562	1617.74779551744	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Vacuolar calcium-binding protein-related	11.3719460336634	10.9136952342697	10.2286667238078	10.0526875330362	10.8956344499561	10.8270574252736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G62510	-2486.89819335938	3244.03722422838	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	6.95004882594844	9.54718752352657	7.42252685412314	5.89915426807409	6.15041067028333	6.16027859790818	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G31010	-3610.63061523438	3848.00621836901	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	organellar single-stranded DNA binding protein 4	5.57569330102663	5.75996990168954	5.9663834045688	6.08614304986194	5.86814769855024	5.61518227045087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G04010	-4185.3408203125	2283.27013438463	peak12	trough8	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	phospholipid sterol acyl transferase 1	5.75261864290094	5.65550965232396	5.6253428961422	5.87869912257012	5.86653659602196	5.87202525914145	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
AT1G04020	-3397.32177734375	3918.96617930651	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	breast cancer associated RING 1	7.34781830368943	8.33465625270507	8.33150232174728	8.5965201370774	8.14890339227062	7.72785003505265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G04030	-3942.21411132812	3332.01232188463	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	NA	4.75383768016169	4.76999010278676	4.9165750146385	5.08298961146619	5.03656613621306	4.93169811806377	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G03960	-3569.76391601562	4059.73961680651	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Calcium-binding EF hand family protein	5.32147732438725	5.48184953183844	5.84992023394808	5.7694676249937	5.43788764459849	5.43799204979409	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G55500	-3501.54028320312	3895.67662852526	peak12	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	evolutionarily conserved C-terminal region 4	6.81483378664081	7.18439456363456	7.64281844671488	7.79985085827016	7.23924561815531	6.81398210956955	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G55530	-3706.5	1498.77184336901	peak0	trough4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	RING/U-box superfamily protein	9.91575604051869	8.9916096086758	9.0409341476673	9.56337455954947	9.39871498124504	9.55488098876652	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT1G55490	-4245.11669921875	3721.67662852526	peak16	trough0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	chaperonin 60 beta	12.08026133435	12.3258221662278	12.4773000592336	12.4136267228499	12.605903007904	12.452472118518	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT1G55450	-3971.36889648438	3401.61949961901	peak12	trough4	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	8.72924382232521	8.36139173094637	9.18459086596481	9.45625704162722	9.17844043064851	8.88788480083135	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0
AT1G55480	-3163.32592773438	1329.29113047838	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	protein containing PDZ domain, a K-box domain, and a TPR region	11.5114670042268	11.3846239137722	11.048237327626	11.1995071588548	11.2472574657325	11.5361048481141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03870	-3389.55200195312	1649.34166758776	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	FASCICLIN-like arabinoogalactan 9	11.1898878422614	9.04003582519991	8.22206576912023	8.07558397563159	10.42633658644	10.6955427882331	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT1G61500	-2668.24389648438	3809.51598399401	peak4	trough16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	S-locus lectin protein kinase family protein	4.79876050328056	5.07402929190536	5.00737384225787	4.81882807824148	4.75602230881412	4.76564924981733	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G61640	-3514.19067382812	3448.05602305651	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3	Protein kinase superfamily protein	6.1509413910429	6.34217383131204	6.33514551734265	6.72325869498499	6.50736980977382	6.11062575913274	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1
AT1G51980	-3060.8779296875	3911.67369883776	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Insulinase (Peptidase family M16) protein	10.4308691510454	10.6955055611681	10.6309076712976	10.7022650858718	10.4605795505386	10.3679914292742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G03900	-3925.24975585938	2344.59142344713	peak16	trough4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	non-intrinsic ABC protein 4	10.2583281346266	9.81386746651335	10.016728868652	10.3028973082678	10.41652833236	10.195175042081	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03860	-3696.37133789062	3645.55504649401	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	4	prohibitin 2	9.31470488293957	9.67569964740855	9.77557040800014	10.0452060433745	9.93208756550369	9.62384198301241	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
AT1G61520	-2596.55126953125	3627.21178477526	peak8	trough16	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	5	0	0.7	0.00017307026652821	0	3	photosystem I light harvesting complex gene 3	14.0619058443126	14.2653661813064	14.2827587766579	14.1079325156774	13.6387234424488	13.783721271824	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0
AT1G24625	-3667.19555664062	3947.42614024401	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	zinc finger protein 7	7.60977018666188	8.0849627513001	8.65506468841764	8.55550211241409	8.3163557544863	8.03980539494334	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G24530	-3203.80541992188	1684.95507090807	peak0	trough12	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	4	Transducin/WD40 repeat-like superfamily protein	6.89987355182795	6.39031395041622	6.42283207168604	6.0797219933576	6.64691590660838	6.61890756707412	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
AT1G24610	-4062.11328125	2764.53917735338	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Rubisco methyltransferase family protein	9.39832361441449	9.2323964303432	9.44652866472212	9.47446219860067	9.54723315959687	9.50448571320862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G24490	-3419.5224609375	3937.01989024401	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	OxaA/YidC-like membrane insertion protein	7.63445829276491	8.1244876388645	8.20340680023415	8.31923750196921	8.10323590968128	7.7845969391438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G67300	-3590.68872070312	3874.23058360338	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Major facilitator superfamily protein	7.5905446082977	8.00401248253677	8.56087913432237	8.68577727638715	8.08081522983268	7.96110588842211	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G27150	-2983.46948242188	1939.88536875963	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Tetratricopeptide repeat (TPR)-like superfamily protein	7.87916744695319	7.45189491470572	7.56530734519164	7.1741712057093	7.45542803784481	7.56623326320938	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G27120	-2500.38549804688	1960.95641368151	peak4	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	Galactosyltransferase family protein	8.41309342272864	8.57429876510904	8.00513689486051	8.04919665966946	8.0190914539149	8.29700265787388	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G27050	-2217.2998046875	2779.22106211901	peak0	trough16	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3	homeobox protein 54	7.63009409073707	7.58903468055825	7.47526425436941	7.44627564347583	7.23772669559473	7.24486643599176	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0
AT1G67370	-3931.33422851562	3671.57262461901	peak12	trough4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4	DNA-binding HORMA family protein	4.63377049729945	4.59845722049942	4.8700199647377	4.92280935202896	4.77177398729568	4.7313775343411	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
AT1G67320	-3265.98266601562	4010.43737071276	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	DNA primase, large subunit family	7.45568122981209	7.98569689598447	8.07292160903282	8.07363087432386	7.73280498746966	7.56819708146296	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G67360	-3330.66918945312	3475.02867930651	peak12	trough0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3	Rubber elongation factor protein (REF)	7.88993826009685	8.86129705648072	8.47825773475821	9.86645570674884	8.38896136612328	8.49204897559046	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0
AT1G77090	-2590.5859375	2908.13439219713	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein	10.0303563090472	10.4022724237021	10.0417132863394	9.94208149585105	9.69005583328338	10.0559977528625	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G77000	-3271.66625976562	4098.77526133776	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	4	RNI-like superfamily protein	6.11179789835145	7.01503854038097	7.65692785569787	7.24349520206908	6.3865563680773	6.25752616286797	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT1G76990	-3249.48193359375	1567.36803477526	peak0	trough8	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	7	0	0.952380952380952	0.00017307026652821	0	3	ACT domain repeat 3	11.0885465047983	9.53121884397283	8.42959619536243	8.5692128082675	9.93697495796132	10.4318085639985	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0
AT1G77120	-4181.8955078125	3195.34874766588	peak12	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	alcohol dehydrogenase 1	8.17659339089383	7.84783635524002	8.43083709720339	8.54618602629139	8.37777994480292	8.45703699379673	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G76970	-3761.28369140625	3179.55333750963	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3	Target of Myb protein 1	6.09031769325283	6.07582092569207	6.10703730693635	6.60258125299111	6.30419719311831	6.19732496396504	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0
AT1G77020	-3699.07788085938	1875.89879649401	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	DNAJ heat shock N-terminal domain-containing protein	6.10124651146597	5.17420059214272	5.3101183594095	5.68230836700216	6.07976721446018	6.04760521767259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G77080	-3777.2119140625	1675.40258067369	peak16	trough8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	K-box region and MADS-box transcription factor family protein 	7.40075195341749	7.10295451866114	6.95660460575388	7.2166558001297	7.44178647855097	7.34939544030575	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
AT1G67340	-2829.33081054688	1781.75951426744	peak0	trough16	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	HCP-like superfamily protein with MYND-type zinc finger	7.53528659620683	7.21355903707779	6.85573943773274	6.88152213433309	6.84109805807752	7.08178256290868	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT1G60630	-3916.63916015625	3194.08849375963	peak12	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Leucine-rich repeat protein kinase family protein	5.7405651835491	5.65513983889131	5.7647060258719	5.98531254633411	5.86803270441047	5.77806753210862	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G60800	-3025.06127929688	3930.02623790026	peak8	trough16	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	5	0	1	0.00017307026652821	0	3	NSP-interacting kinase 3	8.16755313947444	8.63687312162241	8.6774777806437	8.56941687888829	8.10220971806012	8.31747367100944	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1
AT1G60710	-3042.17578125	962.797844345569	peak4	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	NAD(P)-linked oxidoreductase superfamily protein	10.2306589591562	10.3400775346828	9.97644067194437	10.1359743910313	10.2201848879018	10.3114944797886	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G60490	-3725.8017578125	1591.70861094713	peak16	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	vacuolar protein sorting 34	8.16898387131913	7.90233520307242	7.96934749914883	7.86483529068909	8.30371611892311	8.27708382654735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G61100	-3139.38159179688	1655.78136485338	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	disease resistance protein (TIR class), putative	8.45490777098585	7.91294021695155	7.66674397388949	7.3206890524327	8.0724106197716	8.10384388884476	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT2G17440	-3867.6884765625	1874.86681407213	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	0	0.666666666666667	0.00017307026652821	0	4	plant intracellular ras group-related LRR 5	6.70848751194782	6.15921440231804	6.28320682680642	6.39888865143551	6.85744959800125	6.56108332581995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
AT2G17270	-3485.5224609375	3730.51525157213	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	phosphate transporter 3;3	6.58433574091241	6.70617125522997	6.8243735043466	6.90335256274066	6.86394549422746	6.5763396795563	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23190	-3277.93041992188	3873.73790782213	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Phosphoglucomutase/phosphomannomutase family protein	10.3471499491116	10.7139035684188	10.7375429269861	10.8277986958878	10.4990100836058	10.5551543761851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G23090	-3616.11108398438	1706.45385020494	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	sulfate transporter 91	10.0010211876556	7.84628455030919	7.59306614581608	8.43922692515093	9.52833548533197	9.77019410513663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G23100	-3474.98974609375	3925.11461680651	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	GroES-like family protein	5.36390029583484	5.83855888195492	6.28912873776902	6.43372665581494	5.9121356478504	5.3321801526782	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G23040	-3270.99536132812	1577.69725840807	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3	hydroxyproline-rich glycoprotein family protein	8.59059606145068	8.26509303344214	8.02069807233762	8.03332890713242	8.41349185829548	8.47683411349214	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT1G23180	-3463.96997070312	4045.76305430651	peak8	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	ARM repeat superfamily protein	7.9276278630331	8.21901687342725	8.4602757790449	8.40680820321429	8.105655840008	8.10944948665784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G23050	-2791.03125	2179.91490977526	peak0	trough12	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	hydroxyproline-rich glycoprotein family protein	6.48913598702817	5.87344200490442	6.13635454751645	5.72852864377125	5.92552159359323	6.03311332187338	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0
AT1G61170	-3552.30590820312	1623.89476817369	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NA	6.27470020959261	6.01709723678124	5.92389614175933	6.044097194814	6.21142685704178	6.20157400311477	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G17390	-4464.390625	3241.78722422838	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	ankyrin repeat-containing 2B	10.6060793980465	10.5860247059079	10.597585270703	10.7169644785899	10.6948569052458	10.5209511473496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G24350	-3753.15673828125	1919.03624766588	peak0	trough4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Acid phosphatase/vanadium-dependent haloperoxidase-related protein	8.0391456118907	7.45811141020818	7.55650843010715	7.83530697789473	8.01945855257426	7.97661808948526	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G24150	-3650.58813476562	3404.91588633776	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	formin homologue 4	5.76211928506612	5.80179722607448	5.91556015428213	6.22885880920414	6.08597391806529	5.7272712638751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G24280	-4422.025390625	3453.07140391588	peak16	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	glucose-6-phosphate dehydrogenase 3	6.76142715212368	7.38961998869125	7.36774557292945	7.62723526773379	7.9739169535597	7.39177285634765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G24170	-3625.22509765625	1800.93505137682	peak0	trough4	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	Nucleotide-diphospho-sugar transferases superfamily protein	10.3609822967648	9.51474410812755	9.58266421865563	9.80089359104863	10.2773280821864	10.2250585547635	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT2G17450	-3368.31396484375	2045.82531016588	peak20	trough4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3	RING-H2 finger A3A	9.71598421982739	9.13486408403476	9.53338859069307	9.16278868723529	9.54060275550878	9.8402696249303	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT2G17260	-3525.130859375	1241.86791270494	peak20	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	glutamate receptor 2	6.62691777763184	6.57224639256854	6.37627452670112	6.56203697389556	6.5590260059738	6.62851414437567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G17290	-4386.0439453125	2852.37609141588	peak16	trough0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4	Calcium-dependent protein kinase family protein	5.5482609890261	5.63085764216901	5.82985922278167	5.86948750531599	6.32237426549481	5.82757249627032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT1G03440	-2732.82202148438	1687.37719004869	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Leucine-rich repeat (LRR) family protein	7.95528285120804	7.75656426724563	7.2402277269721	7.39748449745679	7.37975040763965	7.47600729028582	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03630	-3150.0302734375	3968.25865977526	peak4	trough0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3	protochlorophyllide oxidoreductase C	10.6631798741891	11.5747901147168	11.53804668359	11.4006518515076	10.9341431420215	10.9902966774356	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03430	-3398.26025390625	3956.46471446276	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	histidine-containing phosphotransfer factor 5	7.77347456774664	8.47343193895908	8.71724414529699	8.77821973498701	8.24831310037525	7.94151958243423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G03600	-2553.2890625	2751.58776133776	peak4	trough16	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3	photosystem II family protein	12.7865076897152	12.8526029089047	12.6835862369622	12.5155612784496	12.3325809036544	12.5279301510563	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0
AT1G03610	-2951.54833984375	1836.11302989244	peak0	trough12	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3	Protein of unknown function (DUF789)	9.35081314462934	8.64266253889533	8.17116621843164	7.95867995557675	8.11937474500974	8.54349643010755	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT1G03590	-3129.39282226562	1540.44506114244	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3	Protein phosphatase 2C family protein	8.14392265085094	7.60400618680032	7.17167028714469	7.355954685032	7.57283294355507	7.62216103384102	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT1G03457	-3062.466796875	1500.12059825182	peak0	trough8	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	RNA-binding (RRM/RBD/RNP motifs) family protein	6.28795075778526	6.06523336709014	5.6587244782713	5.72803218882904	5.93079536912888	6.15310836339692	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
AT1G03470	-4198.1142578125	3301.36071055651	peak16	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3	Kinase interacting (KIP1-like) family protein	6.2649676133851	6.15287708177004	6.3870980127259	6.43793988553707	6.48850317428061	6.259751122818	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
AT1G08640	-3380.55712890625	3859.05431407213	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Chloroplast J-like domain 1	10.1742873363495	10.4883332328196	10.5495221428734	10.6598635917832	10.4206583872146	10.2423509644539	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G08750	-4107.65576171875	2491.59117930651	peak16	trough4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0.00017307026652821	0	4	Peptidase C13 family	8.50498854597836	8.43363745458151	8.52004473210783	8.53637010591467	8.64296564295516	8.56437381193173	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
